,zipcode,Foreign,Uninsured,vehicle,foodStamp,poverty,urban,TeenBirthRate,PrematureBirth,LowBirthWeight
1088,12914,1.7132551848512172,15.1487826871055,0.0,37.240757439134356,17.4,0,,5.2,3.2
1089,12916,0.4079782411604714,15.185856754306435,5.235042735042735,38.576609247506795,18.9,0,31.5,12.1,6.5
1090,12917,0.7563025210084033,7.73109243697479,3.47682119205298,45.042016806722685,13.3,0,6.8,12.7,7.9
1091,12918,0.5772646536412078,3.685612788632327,0.0,40.541740674955605,7.1,1,29.5,7.2,4.3
1093,12919,0.5581089954038083,6.6644780039395926,1.41643059490085,41.858174655285616,20.1,0,14.9,5.3,4.3
1094,12920,2.356518434055492,4.979095400988218,5.389797882579403,40.136830102622575,22.2,0,11.2,17.4,8.7
1095,12921,2.7788649706457926,6.7318982387475526,7.894736842105262,38.47358121330724,7.2,0,4.0,5.6,1.9
1096,12923,1.0084033613445378,5.7142857142857135,0.7407407407407408,41.008403361344534,17.6,0,,6.3,0.0
1097,12926,1.8280632411067192,8.349802371541502,2.0994475138121547,42.58893280632411,10.2,0,32.0,6.7,5.3
1098,12928,1.1296395911780528,9.467455621301776,0.0,40.39806347498655,12.9,0,0.0,0.0,0.0
1099,12930,0.7751937984496124,9.043927648578814,5.3156146179402,38.63049095607235,14.3,0,,11.8,5.3
1100,12932,0.9796533534287868,3.692539562923888,1.8032786885245904,40.61793519216277,12.7,0,9.0,0.0,0.0
1101,12934,0.4854368932038834,6.601941747572817,1.7094017094017095,36.40776699029127,20.9,0,33.3,4.0,12.0
1102,12935,0.43699927166788055,4.588492352512746,4.356060606060606,40.56809905316825,13.8,0,39.2,15.7,7.8
1103,12936,2.112676056338028,8.450704225352112,11.50442477876106,38.90845070422535,12.0,0,,7.7,0.0
1104,12937,1.7180094786729858,11.729857819905211,4.796511627906976,40.3436018957346,16.4,0,50.7,9.5,6.3
1105,12941,0.3250975292587776,2.860858257477243,0.4149377593360996,36.41092327698309,6.8,0,35.1,5.3,0.0
1106,12942,0.1146788990825688,4.243119266055047,0.0,44.8394495412844,6.5,0,,0.0,8.3
1107,12944,1.1999094407969209,6.293864613991397,1.2651265126512652,38.963097124745296,16.5,0,36.5,13.1,6.9
1108,12946,3.7022678813723586,8.296181430509789,6.340508806262231,43.49680170575693,9.6,1,6.4,5.0,2.5
1110,12950,1.1235955056179776,6.741573033707866,0.0,35.830212234706615,7.3,0,,8.0,8.0
1111,12952,3.2871972318339098,13.321799307958473,0.0,40.311418685121104,41.7,0,,14.3,14.3
1112,12953,2.3909260810723723,3.3060514274666497,3.721682847896441,30.15402461816073,19.5,1,27.2,8.5,6.6
1114,12956,0.5700325732899023,2.6872964169381106,1.7628205128205128,26.79153094462541,8.0,0,39.2,12.3,5.3
1115,12957,1.0256410256410255,8.945868945868945,6.35118306351183,45.07122507122507,23.8,0,33.3,11.7,11.7
1116,12958,0.9657170449058424,8.305166586190246,0.0,45.96813133751811,19.9,0,23.4,11.9,2.4
1117,12959,0.0,4.758308157099698,0.0,45.996978851963746,21.8,0,15.5,5.0,2.5
1118,12960,0.22471910112359555,0.9737827715355803,0.0,33.25842696629213,4.9,0,,4.8,4.8
1119,12962,0.7203313524221142,1.7107869620025211,1.2519561815336464,41.905276427156494,9.0,1,15.4,5.7,3.5
1121,12965,1.0714285714285714,6.25,0.0,35.17857142857143,11.4,0,,4.3,0.0
1122,12966,0.5689001264222503,7.36409608091024,4.790874524714829,39.25410872313528,29.8,0,26.8,7.3,8.2
1123,12967,0.7640067911714771,19.949066213921906,8.270676691729323,34.71986417657046,33.0,0,25.2,7.3,6.6
1124,12972,2.5078919677306213,4.893019992984918,1.2237762237762235,38.05682216766047,2.8,0,20.1,7.5,4.8
1125,12974,0.13850415512465375,8.65650969529086,1.9083969465648856,42.520775623268705,12.9,0,7.9,22.2,14.8
1126,12978,0.0,8.0,0.0,37.86666666666667,40.5,0,,0.0,0.0
1127,12979,4.069501600365799,4.343850022862369,4.61121157323689,47.005029721079104,11.3,0,51.6,12.2,8.1
1128,12980,1.6042780748663104,10.466004583651642,5.299539170506913,44.308632543926656,24.4,0,24.4,16.0,4.0
1129,12981,0.591715976331361,2.4091293322062555,2.7466937945066117,43.23753169907016,10.6,0,21.7,3.8,4.7
1130,12983,0.7978723404255319,6.090425531914892,5.768081291093845,45.305851063829785,16.5,1,17.9,7.0,6.5
1132,12985,0.0,1.2519561815336464,0.6993006993006993,42.95774647887324,18.0,0,30.3,5.9,8.8
1133,12986,0.779600454766932,5.05116127984408,1.7100660707345512,41.919766119863574,13.3,1,26.9,9.1,6.5
1135,12989,2.413431269674711,5.036726128016789,4.382470119521913,45.120671563483725,9.7,0,0.0,3.7,3.7
1136,12992,1.3868764231008073,6.416890912854482,1.1740041928721174,43.36576278203271,18.6,0,15.9,8.7,3.6
1137,12993,0.5305039787798408,5.769230769230768,0.8823529411764706,43.43501326259947,12.1,0,20.0,3.7,3.7
1138,12996,1.5270935960591134,6.748768472906404,1.0362694300518136,46.45320197044335,9.5,0,6.0,10.5,5.3
1139,12997,1.497005988023952,7.035928143712575,1.4044943820224718,39.82035928143711,7.8,0,7.4,0.0,0.0
1140,13021,0.7508514810609971,6.184848797605532,6.911301215668617,42.91980596552792,12.2,1,25.3,10.2,6.1
1142,13026,6.333333333333334,10.166666666666666,1.804123711340206,32.94444444444444,12.2,0,7.0,0.0,3.1
1143,13027,0.4657228017883756,3.5767511177347244,2.6169160458273337,41.33755588673622,6.7,1,10.2,8.3,5.8
1145,13028,0.0,12.919254658385091,4.754601226993866,36.52173913043478,5.9,0,18.0,12.8,7.7
1146,13029,0.29814337986176986,4.241767177124271,2.34375,38.08104079143516,12.0,1,17.5,9.6,5.7
1148,13030,0.36553524804177545,4.856396866840732,0.3477396920019871,39.5822454308094,13.0,1,13.6,6.7,9.6
1150,13031,1.8141311266709104,4.6021642266072575,0.5203171456888008,39.8408656906429,6.2,1,5.4,10.1,4.8
1152,13032,0.17033011598669806,4.6962446264903885,1.8241042345276872,40.830562089382745,13.0,1,21.3,9.1,6.0
1155,13033,0.13344008540165467,7.285828662930344,0.8210180623973727,36.34907926341072,8.7,0,12.8,9.8,6.8
1156,13034,0.15584415584415584,7.324675324675324,0.10822510822510822,41.24675324675325,4.4,0,10.4,0.0,15.0
1157,13035,1.623941538104628,4.0946525925066695,1.1069114470842332,36.16749797007308,6.7,1,4.5,7.0,5.0
1159,13036,0.2367797947908445,3.765926260006765,1.8730489073881371,38.39215244108693,13.2,1,21.6,8.9,8.1
1161,13037,0.6928922664282521,4.313813142601699,1.2454710144927537,36.92445239159589,7.6,1,14.2,6.9,4.7
1164,13039,0.6268707290901904,3.060936352854803,1.6620201586961183,37.245157282430675,5.1,1,6.4,8.2,5.4
1166,13040,0.3429878048780488,6.821646341463415,1.30718954248366,39.21493902439025,11.5,0,32.7,11.8,7.0
1167,13041,1.7657192075796728,3.9104220499569338,1.0708661417322831,35.09043927648579,6.1,1,10.7,8.8,6.0
1169,13042,0.07567158531971245,5.751040484298147,0.5240174672489083,34.0522133938706,29.9,0,15.2,8.1,9.7
1170,13044,0.7366482504604052,5.570902394106814,0.0,40.883977900552495,1.6,0,4.4,4.8,3.2
1171,13045,0.6991117565605052,4.1608970245533445,4.130162703379224,36.00256678712553,16.5,1,12.2,8.3,6.9
1173,13052,0.0,4.953764861294585,3.536977491961415,40.02642007926024,16.1,0,20.2,13.2,5.7
1174,13053,3.1952401939180253,3.1291317761128252,2.686567164179104,40.14984574702512,10.6,1,2.9,9.1,6.6
1176,13054,0.0,4.555198285101822,5.279034690799397,34.35155412647374,35.3,1,14.2,11.8,13.7
1178,13057,1.6502565524892523,4.825960338371932,3.639927201455971,43.412841492164745,10.0,1,17.3,9.2,4.7
1180,13060,0.0,12.112963593058865,0.3265839320705421,37.6998979244641,10.2,0,22.4,4.5,1.1
1181,13061,0.544959128065395,9.08265213442325,0.0,42.415985467756585,12.3,0,7.1,0.0,0.0
1182,13063,9.568204121687927,13.886162904808636,12.623762376237625,31.501472031403342,2.9,0,9.4,4.8,6.5
1183,13066,4.014657980456026,3.6156351791530943,0.9480222294867604,41.82410423452769,6.1,1,5.0,12.3,7.0
1185,13068,1.834390536602092,6.394651122921309,1.2478920741989885,38.933653351620094,13.8,1,18.6,14.2,8.2
1188,13069,0.6579211296987203,7.850924700124363,3.360064968023551,37.401211537690045,19.0,1,43.5,10.4,7.7
1191,13071,0.23121387283237,4.739884393063584,3.070175438596491,41.04046242774567,8.1,0,,11.1,0.0
1192,13072,0.0,7.2697899838449125,0.0,41.03392568659128,15.5,0,38.1,0.0,4.5
1193,13073,0.6154331702698438,7.479880069433485,1.7455621301775148,40.018936405239074,11.6,0,17.1,7.9,7.4
1194,13074,0.5082005082005082,9.124509124509123,5.540613232920926,38.99283899283899,14.9,0,35.3,13.2,12.5
1195,13076,1.1096884336320956,4.2680324370465215,0.0,38.753734528382424,14.5,1,44.9,10.3,4.4
1197,13077,1.4509409567590863,6.751903462146242,2.8766733124465964,36.201695158741565,9.1,1,16.3,9.9,3.9
1199,13078,5.0940979406838105,4.690117252931323,0.6174251086210839,35.895162084934476,5.4,1,7.4,9.4,6.9
1201,13080,0.8291873963515755,5.970149253731343,0.16339869281045752,38.336097291321174,5.9,0,16.1,15.6,13.0
1202,13081,0.3024193548387097,4.637096774193548,0.9416195856873822,42.439516129032256,10.2,0,23.8,14.7,14.7
1203,13082,1.2225445503522585,6.071280563613759,0.9322033898305084,37.0907583920431,9.6,1,11.0,13.1,10.3
1205,13083,0.05868544600938967,6.924882629107982,1.5873015873015872,37.676056338028175,17.3,0,14.3,9.0,7.2
1206,13084,0.07604562737642585,6.235741444866919,1.8075232046897896,42.12927756653993,11.3,0,13.8,6.1,8.8
1207,13088,2.5137787337007658,4.122417887708921,3.748125937031484,46.126271452256134,8.1,1,14.4,9.8,6.8
1208,13090,1.0181818181818183,4.4,1.611297747915889,39.695867768595036,8.7,1,13.2,8.1,6.0
1210,13092,2.1441774491682066,9.685767097966727,8.38235294117647,37.7449168207024,13.3,0,18.3,11.1,3.0
1211,13101,0.30932390631904555,6.009721608484313,3.92156862745098,38.44454264250994,8.5,1,23.8,13.5,8.0
1213,13103,0.0,14.713896457765667,0.0,41.68937329700272,52.6,1,,17.6,5.9
1215,13104,2.060483104038547,3.4552716667723327,1.4423731119880256,37.29157420909149,4.4,1,4.5,6.2,3.7
1217,13108,0.8,5.240816326530613,0.8315368032029566,40.09795918367347,3.6,1,0.0,5.5,3.1
1219,13110,0.0,3.4497816593886466,1.7959183673469388,40.873362445414855,5.3,0,15.7,6.4,6.4
1220,13111,0.4536616979909268,7.971484121840571,0.0,38.950097213221,30.2,0,15.9,11.8,9.8
1221,13112,0.0,3.944083874188717,0.0,35.446829755366956,19.4,0,22.2,5.5,0.0
1222,13114,0.3815113719735877,9.860601614086574,2.7759197324414715,35.48055759354366,17.9,0,23.7,12.2,8.9
1223,13116,0.5964214711729622,0.0,0.0,40.92587333143993,3.6,1,9.7,4.5,7.6
1225,13118,0.2599090318388564,6.8388564002599095,1.001155179052753,34.58414554905783,10.1,0,10.3,8.4,7.6
1226,13120,2.3073373327180438,3.5532994923857872,0.9345794392523364,34.47161975080757,13.2,1,64.7,10.2,5.9
1228,13122,0.9681881051175656,4.149377593360995,0.0,30.013831258644533,7.1,0,6.8,14.7,5.4
1229,13126,1.1486079964994804,5.4230706120439764,3.6056025516571903,36.55308209812394,21.0,1,14.8,8.7,6.5
1231,13131,0.2349869451697128,8.067885117493471,3.555268261150614,34.80417754569191,19.5,0,25.3,12.7,6.7
1232,13132,2.433234421364985,6.320474777448071,4.054859868813357,43.353115727002965,12.1,0,15.4,9.3,7.5
1233,13135,0.3606311044327573,6.867017280240423,3.8347107438016534,38.37716003005259,16.9,1,18.3,11.3,9.6
1235,13136,0.0,5.3140096618357475,3.1088082901554404,44.92753623188405,14.3,0,,0.0,0.0
1236,13140,0.308641975308642,9.435626102292767,0.8211678832116789,37.96296296296296,11.5,1,40.1,8.3,2.8
1238,13141,0.3311258278145696,13.741721854304636,0.0,35.76158940397351,20.4,0,,3.4,0.0
1239,13142,0.5503669112741828,11.340893929286189,4.240882103477524,40.993995997331545,16.9,0,30.3,12.4,5.9
1240,13143,0.0,12.059951202509588,2.380952380952381,37.574067619379576,10.4,0,45.6,9.3,5.2
1241,13144,2.100840336134454,10.031512605042018,4.354838709677419,31.460084033613445,26.6,0,85.5,8.3,5.0
1242,13145,0.14655593551538834,5.862237420615535,0.0,39.57010258915486,13.5,0,5.7,4.5,4.5
1243,13146,0.14443909484833894,10.784785748675976,4.2929292929292915,39.383726528647095,12.6,0,38.8,14.6,12.2
1244,13147,3.313253012048193,15.88855421686747,2.7548209366391188,37.27409638554217,8.6,0,13.9,8.6,0.0
1245,13148,1.1393847322445878,8.545385491834411,1.888375996642887,43.54348651728068,13.3,1,23.9,9.6,7.2
1247,13152,0.7358262967430639,4.487334137515078,2.219482120838471,41.72496984318456,4.2,1,4.8,8.2,6.0
1249,13155,1.09717868338558,4.702194357366771,3.4364261168384886,43.260188087774296,14.1,0,,0.0,5.9
1250,13156,0.5824372759856631,11.021505376344088,0.7786429365962181,40.36738351254481,13.6,0,19.9,8.2,8.2
1251,13158,0.4599211563731931,7.950065703022339,1.76,38.96189224704336,11.9,0,25.2,15.3,11.9
1252,13159,0.4567078972407232,6.108468125594674,0.10787486515641856,37.20266412940057,7.9,0,6.9,10.6,9.7
1253,13160,4.187946884576099,10.469867211440246,0.0,38.968335035750776,10.3,0,7.9,4.0,4.0
1254,13164,4.908485856905158,4.78369384359401,0.0,33.81863560732113,5.4,1,0.0,7.6,3.4
1256,13165,0.18380663541953865,6.4332322396838535,2.6785714285714284,40.18013050271115,13.0,1,18.7,11.6,8.5
1258,13166,0.5782435851102277,4.427177448500181,1.3544018058690743,39.5916154680159,9.4,1,17.5,13.6,8.6
1260,13167,0.5952380952380952,4.034391534391534,2.9871977240398286,38.98809523809524,18.2,0,22.4,12.0,12.0
1261,13202,11.13013698630137,5.479452054794519,26.63519892110587,39.623287671232866,57.9,1,98.9,14.1,10.9
1262,13203,12.370200434677615,8.349432504226034,18.21583595270169,41.849794735571116,34.7,1,50.8,10.1,9.6
1263,13204,2.3381018304876173,11.56745116135979,19.213219879146628,41.78331538737631,36.5,1,84.4,12.0,10.0
1264,13205,3.9451488273385213,7.346139195733797,19.970963058557828,39.96843880938129,34.8,1,65.4,12.3,11.0
1265,13206,3.1594597943253624,7.05612687399331,6.036913611894387,47.78218312476768,19.0,1,38.9,13.2,10.2
1266,13207,2.2124230213639478,7.306317950277504,9.286840721920447,39.496692769710336,21.5,1,48.1,13.0,11.7
1267,13208,16.459007670819847,12.184631756307367,17.157490396927017,37.742207245155846,33.8,1,54.0,13.1,9.9
1268,13209,2.7567773959526547,7.0103092783505145,3.13126638901743,43.47460862924781,9.3,1,15.7,9.9,6.7
1270,13210,10.495291495938467,6.681762633886852,10.865515956786293,28.527783768240962,46.9,1,5.0,8.2,7.1
1271,13211,0.4836759371221282,10.278113663845224,5.680119581464872,39.57073760580411,16.5,1,41.0,13.3,6.5
1272,13212,1.1721966577863892,4.8437878420925164,1.3274798787498694,41.554855897311704,9.8,1,20.5,9.4,5.9
1274,13214,5.300844287699049,4.360371914075024,5.013927576601671,32.69210216949877,8.2,1,2.9,12.0,8.3
1275,13215,1.2547455118718231,2.8698281963837586,0.5737158105403602,36.02728267164275,3.7,1,2.6,6.2,3.9
1277,13219,2.5455519828510185,3.6039657020364415,1.0110416389517094,42.457127545551984,6.6,1,11.5,10.8,6.3
1278,13224,2.6285046728971957,5.747663551401869,2.6095768938434247,40.8177570093458,16.7,1,34.6,10.2,7.1
1279,13302,1.3325608342989572,10.428736964078798,4.754601226993866,37.60139049826188,22.8,0,44.1,12.8,5.1
1280,13303,0.0,0.5381165919282511,4.5,41.16591928251121,8.0,1,14.8,10.7,10.7
1282,13304,4.586063132817153,2.7397260273972597,0.0,41.0958904109589,12.1,0,15.2,2.9,2.9
1283,13308,0.0,6.525769373377828,0.0,45.7174638487208,20.0,1,27.2,10.2,9.2
1285,13309,0.3444712366517396,6.1488115742335525,2.546756864305611,38.46021357216672,15.0,0,16.8,11.2,7.3
1286,13310,2.2687609075043627,3.1413612565445024,0.0,36.300174520069795,10.7,0,6.7,23.1,19.2
1287,13315,0.2686366689053056,10.07387508394896,1.1594202898550725,36.26595030221626,14.6,0,40.7,2.4,0.0
1288,13316,0.9090909090909092,5.932203389830509,1.4037433155080214,39.92295839753467,12.8,0,24.0,7.4,3.1
1289,13317,0.30257186081694404,6.4548663640948085,2.9902242668200114,36.23298033282904,19.6,1,26.9,10.1,5.0
1291,13318,0.3933910306845004,4.642014162077103,0.0,34.303697875688435,5.3,0,30.8,5.9,7.8
1292,13319,1.639344262295082,4.4136191677175285,0.0,38.71374527112232,14.5,1,,6.5,12.9
1294,13320,1.0171058714748036,9.200184928340269,3.783319002579536,41.28525196486361,11.8,0,11.1,16.0,4.0
1295,13322,0.2509410288582183,13.927227101631116,0.0,46.173149309912176,14.2,1,25.0,11.4,5.7
1297,13323,2.9593758407317727,3.7037037037037033,1.8225211542633977,36.068514034615724,6.7,1,3.1,7.4,4.1
1299,13324,0.0,9.460105112279026,1.5568862275449102,42.474916387959865,17.3,0,16.7,19.2,11.5
1300,13325,0.0,5.544354838709676,0.0,39.91935483870967,12.4,0,32.3,16.7,10.0
1301,13326,1.563663440059568,6.962025316455697,3.3707865168539324,43.875651526433366,10.8,0,6.6,10.2,11.9
1302,13327,1.2461059190031152,13.447559709241952,1.8648018648018647,38.52544132917965,10.9,0,9.8,4.2,3.1
1303,13328,0.4926108374384237,3.2371569317382125,0.0,38.775510204081634,8.7,0,0.0,12.5,5.0
1304,13329,0.4617871161394597,7.134610944354653,2.3770038695411833,37.843454167628714,14.1,0,24.2,13.4,5.4
1305,13332,0.10901162790697674,7.412790697674419,4.234527687296417,35.428779069767444,12.9,0,19.8,9.5,7.5
1306,13334,0.0,12.725709372312984,11.41304347826087,34.909716251074805,8.4,0,5.6,7.4,8.9
1307,13335,0.0,3.8216560509554136,3.4134007585335016,37.0063694267516,7.2,0,23.0,3.1,1.5
1308,13337,0.0,2.5835866261398177,0.0,46.6565349544073,16.3,0,,14.3,7.1
1309,13338,0.2757352941176471,7.6286764705882355,5.3215077605321515,46.599264705882355,11.4,0,32.3,10.0,3.3
1310,13339,1.0147455208498497,15.950531155858569,3.078078078078078,38.8457269700333,20.9,1,25.5,8.5,5.5
1312,13340,0.6957386010684556,5.131072182879862,2.345809172377438,40.042241272207725,11.8,1,11.8,11.4,7.9
1315,13343,0.0,10.072314049586776,0.0,37.448347107438025,13.0,0,45.5,7.5,7.2
1316,13345,0.0,19.565217391304348,3.0612244897959178,45.10869565217392,12.5,0,,8.3,8.3
1317,13346,3.902284263959391,4.0767766497461935,3.575184016824396,27.030456852791875,12.6,1,1.8,11.5,4.2
1319,13348,1.24633431085044,6.3049853372434015,1.2016021361815754,43.328445747800586,13.3,0,30.3,19.6,17.4
1320,13350,0.9714571857786679,6.629944917376064,5.109990834097158,42.013019529293935,14.5,1,25.9,12.6,8.3
1322,13354,0.17306028266512835,5.6533025670608605,8.742632612966599,37.17911739255841,4.6,0,14.9,9.6,5.3
1323,13355,0.0,3.1674208144796383,0.0,36.87782805429865,5.7,0,,0.0,0.0
1324,13357,0.32819764791685657,7.94967636065275,3.3312642251189737,40.878840368310684,17.5,1,33.3,11.3,9.6
1326,13360,0.0,1.977401129943503,0.0,24.01129943502825,13.6,0,,10.0,10.0
1327,13361,1.3636363636363635,19.88636363636364,6.575342465753424,36.93181818181818,8.0,0,,8.8,0.0
1328,13363,0.0,1.8269230769230769,1.9978969505783384,40.721153846153854,8.7,1,29.9,4.8,7.2
1330,13365,1.078600114744693,8.582903040734365,4.568259836282016,38.47389558232931,18.5,1,19.9,8.6,5.2
1332,13367,2.195376931118597,9.14159600418167,1.897850962880268,37.04262980601696,15.0,1,19.8,8.6,6.7
1334,13368,0.0,7.069102462271644,0.0,39.396346306592534,14.7,0,19.0,13.2,13.2
1335,13402,0.2386634844868735,5.6682577565632455,0.0,39.976133651551315,22.1,0,44.4,6.4,6.4
1336,13403,3.233287858117326,3.2060027285129604,0.7502206531332745,23.30150068212824,7.3,1,9.5,11.3,5.2
1338,13406,1.2328767123287672,6.4383561643835625,0.7352941176470588,40.684931506849324,9.5,0,,4.3,13.0
1339,13407,0.5819592628516004,6.071774975751697,4.108996539792387,40.310378273520854,13.9,1,33.3,13.1,6.9
1341,13408,2.6123046875,4.6142578125,4.018691588785047,22.705078125,10.2,0,4.7,10.0,5.0
1342,13409,0.1634654679199019,9.235798937474456,0.3236245954692557,35.51287290559869,12.1,0,18.5,9.6,6.0
1343,13411,0.26841634357291977,11.273486430062633,1.4095536413469067,40.620339994035184,16.2,0,35.9,5.5,4.4
1344,13413,1.8875992669517407,2.7611484422724497,2.8843710292249045,41.15455100794135,5.8,1,7.6,8.1,6.5
1346,13416,0.21551724137931036,6.810344827586206,2.1677662582469366,38.57758620689656,8.5,0,10.4,6.7,8.3
1347,13417,0.0,0.7482789583956899,0.0,47.291230170607605,10.0,1,49.2,8.3,4.6
1348,13418,0.0,4.424778761061948,0.0,32.448377581120944,12.7,0,,16.7,16.7
1349,13420,4.699093157460841,11.129431162407252,1.8148820326678767,47.40313272877164,6.5,0,20.8,13.0,4.3
1350,13421,1.4483164240552857,5.7638582561388025,4.992306377158488,39.11189530951331,16.2,1,30.1,8.8,6.7
1352,13424,0.2891367203634862,3.4696406443618337,2.5498891352549893,36.802973977695174,8.5,1,8.7,15.8,8.8
1354,13425,1.9514310494362532,9.540329575021683,6.484295845997973,38.161318300086734,20.3,0,14.7,3.4,2.2
1355,13428,0.7940709370037057,18.475383800952887,5.9392265193370175,33.66860772895712,25.2,1,26.5,3.8,0.0
1357,13431,0.8537886872998933,11.04589114194237,2.5703794369645037,37.08644610458912,11.3,0,4.6,2.7,2.7
1358,13433,0.0998502246630055,9.335996005991014,0.9950248756218906,36.794807788317534,12.9,0,53.6,9.0,11.9
1359,13437,0.0,11.212814645308924,0.0,40.732265446224254,11.7,0,,0.0,0.0
1360,13438,1.2229016120066705,5.697609783212896,0.8449004224502112,41.63424124513619,10.8,0,17.4,8.9,2.4
1361,13439,0.4706533776301218,11.489479512735324,4.021937842778794,44.13067552602436,12.9,0,40.3,8.2,6.7
1362,13440,1.1572047234777671,5.819154222968974,4.431728935263099,39.94131149868661,16.5,1,37.7,12.3,8.5
1364,13452,0.6447309915518008,14.29524232992441,5.422647527910687,39.373054690973774,23.1,0,20.1,11.4,4.7
1365,13454,2.4113475177304964,12.4822695035461,5.02092050209205,39.858156028368796,14.8,0,,14.8,7.4
1366,13456,1.5224746254229098,5.703238279362012,0.6708193579300431,38.59352344127598,5.7,1,10.0,9.3,7.4
1368,13459,0.8816120906801008,9.529806884970613,9.746954076850985,36.817800167926116,21.3,0,33.8,6.1,12.2
1369,13460,0.4964539007092199,6.052009456264774,1.6847826086956519,42.033096926713945,9.6,0,35.3,7.1,0.0
1370,13461,2.285341168788769,3.0035912504080966,2.2878228782287824,43.095004897159654,7.9,1,3.9,12.1,9.9
1371,13464,0.0,6.569343065693432,1.3445378151260503,38.54014598540146,21.5,0,27.2,13.9,2.8
1372,13468,0.0,27.373068432671083,5.5555555555555545,31.567328918322296,21.3,0,,0.0,0.0
1373,13469,0.0,3.95869191049914,0.0,33.47676419965577,1.9,0,,17.2,10.3
1374,13470,2.061855670103093,11.19293078055965,1.020408163265306,47.56995581737849,15.8,0,,4.3,4.2
1375,13471,0.0,5.101168424052436,1.1235955056179776,36.10715303505272,18.8,0,16.4,11.3,7.5
1376,13473,0.5464480874316939,14.754098360655734,0.0,44.26229508196721,6.1,0,,6.7,6.3
1377,13476,0.8405977584059776,2.9265255292652546,0.8269720101781171,40.0373599003736,8.3,1,29.2,8.8,6.7
1379,13477,0.0,11.600928074245939,0.0,36.1368909512761,9.7,0,38.8,4.9,0.0
1380,13478,0.5276116778051354,2.0049243756595145,0.0,37.917692578262404,8.3,1,6.7,8.9,4.4
1382,13480,0.0,7.190489997100609,0.6777572396796057,39.576688895331976,11.5,0,11.2,11.9,7.3
1383,13483,0.0,3.7815126050420167,0.0,35.714285714285715,3.8,0,,18.2,18.2
1384,13485,0.6433823529411764,9.926470588235292,3.1982942430703627,41.45220588235294,16.4,0,38.1,13.5,6.7
1385,13486,0.0,8.367626886145404,5.965909090909091,43.621399176954725,10.2,0,,8.0,4.0
1386,13488,2.013422818791946,0.0,0.0,35.57046979865772,2.7,0,,25.0,25.0
1387,13489,2.2292993630573252,12.261146496815286,6.639004149377594,36.624203821656046,14.6,0,,4.3,0.0
1388,13490,0.0,3.541912632821724,4.3173862310385065,38.78394332939787,5.1,1,8.8,16.0,4.0
1390,13491,0.5131128848346637,9.293044469783354,1.0081915563957151,38.36944127708096,9.6,0,32.0,6.0,1.7
1391,13492,0.1128864188954498,1.4414727335880515,0.5920344456404736,43.51337269885377,5.7,1,7.4,11.6,6.3
1393,13493,0.5070422535211268,8.338028169014084,3.1680440771349865,38.14084507042253,15.7,0,30.7,16.1,7.2
1394,13495,2.1652673442333183,5.3026955368979225,5.678537054860443,40.74237737516571,11.6,1,20.2,16.1,7.1
1395,13501,14.641963727329584,8.184803001876173,9.033213454622382,36.90327287888264,32.9,1,42.7,17.1,9.7
1397,13502,4.003707136237257,6.017917825146741,7.842688048873615,39.579857893110905,21.5,1,33.0,13.3,9.8
1399,13601,2.1343524151198463,7.091977330629647,5.268226363790856,39.74418967399781,19.7,1,36.8,10.6,7.2
1401,13602,0.8538422903063787,0.0,0.0,3.0637870416875943,29.4,1,10.8,13.8,13.6
1403,13603,4.63768115942029,2.348825587206397,8.744566607005881,32.28385807096451,12.2,1,107.6,7.9,5.0
1405,13605,0.6722689075630253,8.38235294117647,1.8138424821002388,37.28991596638656,14.6,1,15.2,10.1,4.8
1407,13606,0.5349381477766633,8.525576730190572,1.162790697674419,35.673687729856226,9.2,1,35.5,7.2,7.2
1409,13607,1.0778443113772456,7.425149700598802,2.0997375328083994,46.16766467065868,9.4,0,29.2,15.1,14.8
1410,13608,0.5266622778143515,13.627386438446345,1.058201058201058,35.944700460829495,16.2,0,16.4,12.8,4.1
1411,13612,2.160148975791434,7.4487895716946,3.2258064516129035,35.49348230912477,4.3,1,26.7,12.0,10.5
1413,13613,1.7527675276752763,5.258302583025831,0.0,42.11254612546125,16.7,0,32.5,10.9,9.7
1414,13614,0.0,3.515625,0.0,41.015625,14.8,0,,14.3,13.3
1415,13616,1.9589552238805967,9.514925373134329,0.0,37.6865671641791,9.5,1,53.6,12.4,13.0
1417,13617,3.2744056431246187,7.463206479143079,7.055298283846363,31.132979186623704,16.1,1,4.4,8.1,4.7
1419,13618,0.39171796306659207,10.240626748740906,3.238866396761133,45.49524342473419,7.7,0,13.3,20.0,16.0
1420,13619,0.8377059744085428,5.5969805762680656,2.1303258145363406,38.0005523336095,16.9,1,25.7,10.5,7.7
1422,13620,0.9624197983501376,9.120073327222732,1.2326656394453006,34.23464711274061,16.3,0,3.8,7.3,8.2
1423,13621,0.6493506493506493,4.329004329004329,0.0,43.290043290043286,22.5,0,,25.0,5.0
1424,13622,0.7459903021260723,4.73703841850056,1.5037593984962403,35.21074226035061,25.0,0,21.5,5.0,1.6
1425,13624,1.7349063150589867,6.419153365718252,1.0452961672473868,35.16655100624566,7.0,0,14.3,11.1,8.9
1426,13625,0.3482587064676617,6.4179104477611935,0.4587155963302753,40.8955223880597,15.6,0,6.4,8.0,10.0
1427,13626,0.7616487455197133,6.630824372759856,0.7826086956521741,40.50179211469534,18.2,0,20.1,8.1,5.0
